,text_uri,ms,result
206,0230IbnSacd.TabaqatKubra,3457,0230IbnSacd.TabaqatKubra
207,0230IbnSacd.TabaqatKubra,3507,0230IbnSacd.TabaqatKubra
208,0230IbnSacd.TabaqatKubra,3513,0230IbnSacd.TabaqatKubra
209,0230IbnSacd.TabaqatKubra,3706,0230IbnSacd.TabaqatKubra
210,0230IbnSacd.TabaqatKubra,3716,0230IbnSacd.TabaqatKubra
211,0230IbnSacd.TabaqatKubra,3867,0230IbnSacd.TabaqatKubra
0,0230IbnSacd.TarjamatHusayn,21,0230IbnSacd.TabaqatKubra
1,0230IbnSacd.TarjamatHusayn,50,0230IbnSacd.TabaqatKubra
0,0235IbnAbiShayba.Musannaf,2802,0209AbuCubayda
1,0235IbnAbiShayba.Musannaf,3344,0209AbuCubayda
2,0235IbnAbiShayba.Musannaf,3489,0209AbuCubayda
3,0235IbnAbiShayba.Musannaf,3510,0209AbuCubayda
4,0235IbnAbiShayba.Musannaf,3563,0209AbuCubayda
0,0240IbnKhayyatCusfuri.Tarikh,020,0209AbuCubayda
1,0240IbnKhayyatCusfuri.Tarikh,029,0209AbuCubayda
2,0240IbnKhayyatCusfuri.Tarikh,044,0209AbuCubayda
3,0240IbnKhayyatCusfuri.Tarikh,046,0209AbuCubayda
4,0240IbnKhayyatCusfuri.Tarikh,050,0209AbuCubayda
5,0240IbnKhayyatCusfuri.Tarikh,060,0209AbuCubayda
6,0240IbnKhayyatCusfuri.Tarikh,061,0209AbuCubayda
7,0240IbnKhayyatCusfuri.Tarikh,062,0209AbuCubayda
8,0240IbnKhayyatCusfuri.Tarikh,069,0209AbuCubayda
9,0240IbnKhayyatCusfuri.Tarikh,070,0209AbuCubayda
10,0240IbnKhayyatCusfuri.Tarikh,073,0209AbuCubayda
11,0240IbnKhayyatCusfuri.Tarikh,075,0230IbnSacd.TabaqatKubra
12,0240IbnKhayyatCusfuri.Tarikh,077,0209AbuCubayda
13,0240IbnKhayyatCusfuri.Tarikh,080,0209AbuCubayda
14,0240IbnKhayyatCusfuri.Tarikh,093,0209AbuCubayda
15,0240IbnKhayyatCusfuri.Tarikh,098,0209AbuCubayda
16,0240IbnKhayyatCusfuri.Tarikh,102,0209AbuCubayda
17,0240IbnKhayyatCusfuri.Tarikh,103,0209AbuCubayda
18,0240IbnKhayyatCusfuri.Tarikh,106,0209AbuCubayda
19,0240IbnKhayyatCusfuri.Tarikh,119,0209AbuCubayda
20,0240IbnKhayyatCusfuri.Tarikh,127,0209AbuCubayda
21,0240IbnKhayyatCusfuri.Tarikh,155,0209AbuCubayda
22,0240IbnKhayyatCusfuri.Tarikh,177,0209AbuCubayda
23,0240IbnKhayyatCusfuri.Tarikh,249,0209AbuCubayda
24,0240IbnKhayyatCusfuri.Tarikh,260,0209AbuCubayda
0,0241IbnHanbal.CilalWaMacrifa,043,0209AbuCubayda
1,0241IbnHanbal.CilalWaMacrifa,432,0198SufyanIbnCuyayna
2,0241IbnHanbal.CilalWaMacrifa,477,0209AbuCubayda
0,0241IbnHanbal.Musnad,0067,0209AbuCubayda
1,0241IbnHanbal.Musnad,0093,0209AbuCubayda
2,0241IbnHanbal.Musnad,0370,0151IbnIshaq.Sira
3,0241IbnHanbal.Musnad,0374,0209AbuCubayda
4,0241IbnHanbal.Musnad,0376,0209AbuCubayda
5,0241IbnHanbal.Musnad,0897,0209AbuCubayda
6,0241IbnHanbal.Musnad,1918,0209AbuCubayda
7,0241IbnHanbal.Musnad,2543,0209AbuCubayda
8,0241IbnHanbal.Musnad,2673,0209AbuCubayda
9,0241IbnHanbal.Musnad,3069,0209AbuCubayda
0,0241IbnHanbal.Zuhd,188,0209AbuCubayda
0,0244IbnSikkit.Alfaz,001,0209AbuCubayda
1,0244IbnSikkit.Alfaz,002,0209AbuCubayda
2,0244IbnSikkit.Alfaz,003,0209AbuCubayda
3,0244IbnSikkit.Alfaz,004,0209AbuCubayda
4,0244IbnSikkit.Alfaz,008,0209AbuCubayda
5,0244IbnSikkit.Alfaz,009,0209AbuCubayda
6,0244IbnSikkit.Alfaz,011,0209AbuCubayda
7,0244IbnSikkit.Alfaz,020,0209AbuCubayda
8,0244IbnSikkit.Alfaz,023,0209AbuCubayda
9,0244IbnSikkit.Alfaz,025,0209AbuCubayda
10,0244IbnSikkit.Alfaz,030,0209AbuCubayda
11,0244IbnSikkit.Alfaz,032,0209AbuCubayda
12,0244IbnSikkit.Alfaz,036,0209AbuCubayda
13,0244IbnSikkit.Alfaz,046,0209AbuCubayda
14,0244IbnSikkit.Alfaz,077,0209AbuCubayda
15,0244IbnSikkit.Alfaz,079,0209AbuCubayda
16,0244IbnSikkit.Alfaz,081,0209AbuCubayda
17,0244IbnSikkit.Alfaz,082,0209AbuCubayda
18,0244IbnSikkit.Alfaz,115,0209AbuCubayda
19,0244IbnSikkit.Alfaz,117,0209AbuCubayda
20,0244IbnSikkit.Alfaz,119,0209AbuCubayda
21,0244IbnSikkit.Alfaz,130,0209AbuCubayda
22,0244IbnSikkit.Alfaz,133,0209AbuCubayda
23,0244IbnSikkit.Alfaz,137,0209AbuCubayda
24,0244IbnSikkit.Alfaz,140,0209AbuCubayda
25,0244IbnSikkit.Alfaz,155,0209AbuCubayda
26,0244IbnSikkit.Alfaz,158,0209AbuCubayda
27,0244IbnSikkit.Alfaz,167,0209AbuCubayda
28,0244IbnSikkit.Alfaz,168,0209AbuCubayda
29,0244IbnSikkit.Alfaz,185,0209AbuCubayda
30,0244IbnSikkit.Alfaz,186,0209AbuCubayda
31,0244IbnSikkit.Alfaz,197,0209AbuCubayda
32,0244IbnSikkit.Alfaz,201,0209AbuCubayda
33,0244IbnSikkit.Alfaz,216,0209AbuCubayda
34,0244IbnSikkit.Alfaz,240,0209AbuCubayda
0,0249Azraqi.AkhbarMakka,018,0151IbnIshaq.Sira
1,0249Azraqi.AkhbarMakka,063,0151IbnIshaq.Sira
0,0251IbnZanjawayh.Amwal,112,0209AbuCubayda
1,0251IbnZanjawayh.Amwal,136,0209AbuCubayda
2,0251IbnZanjawayh.Amwal,256,0151IbnIshaq.Sira
3,0251IbnZanjawayh.Amwal,361,0209AbuCubayda
0,0255Jahiz.BayanWaTabyin,018,0209AbuCubayda
1,0255Jahiz.BayanWaTabyin,034,0209AbuCubayda
2,0255Jahiz.BayanWaTabyin,064,0209AbuCubayda
3,0255Jahiz.BayanWaTabyin,066,0209AbuCubayda
4,0255Jahiz.BayanWaTabyin,066,0198SufyanIbnCuyayna
5,0255Jahiz.BayanWaTabyin,083,0209AbuCubayda
6,0255Jahiz.BayanWaTabyin,103,0209AbuCubayda
7,0255Jahiz.BayanWaTabyin,117,0209AbuCubayda
8,0255Jahiz.BayanWaTabyin,122,0209AbuCubayda
9,0255Jahiz.BayanWaTabyin,143,0209AbuCubayda
10,0255Jahiz.BayanWaTabyin,177,0209AbuCubayda
11,0255Jahiz.BayanWaTabyin,182,0209AbuCubayda
12,0255Jahiz.BayanWaTabyin,214,0209AbuCubayda
13,0255Jahiz.BayanWaTabyin,229,0209AbuCubayda
14,0255Jahiz.BayanWaTabyin,232,0209AbuCubayda
15,0255Jahiz.BayanWaTabyin,242,0209AbuCubayda
16,0255Jahiz.BayanWaTabyin,269,0209AbuCubayda
17,0255Jahiz.BayanWaTabyin,296,0209AbuCubayda
18,0255Jahiz.BayanWaTabyin,323,0209AbuCubayda
19,0255Jahiz.BayanWaTabyin,358,0209AbuCubayda
20,0255Jahiz.BayanWaTabyin,422,0209AbuCubayda
21,0255Jahiz.BayanWaTabyin,471,0209AbuCubayda
22,0255Jahiz.BayanWaTabyin,476,0209AbuCubayda
23,0255Jahiz.BayanWaTabyin,484,0209AbuCubayda
24,0255Jahiz.BayanWaTabyin,515,0209AbuCubayda
25,0255Jahiz.BayanWaTabyin,516,0209AbuCubayda
26,0255Jahiz.BayanWaTabyin,517,0209AbuCubayda
27,0255Jahiz.BayanWaTabyin,537,0209AbuCubayda
0,0255Jahiz.Hayawan,0026,0209AbuCubayda
1,0255Jahiz.Hayawan,0074,0209AbuCubayda
2,0255Jahiz.Hayawan,0090,0209AbuCubayda
3,0255Jahiz.Hayawan,0139,0209AbuCubayda
4,0255Jahiz.Hayawan,0167,0209AbuCubayda
5,0255Jahiz.Hayawan,0235,0209AbuCubayda
6,0255Jahiz.Hayawan,0243,0209AbuCubayda
7,0255Jahiz.Hayawan,0489,0209AbuCubayda
8,0255Jahiz.Hayawan,0490,0209AbuCubayda
9,0255Jahiz.Hayawan,0513,0209AbuCubayda
10,0255Jahiz.Hayawan,0578,0209AbuCubayda
11,0255Jahiz.Hayawan,0733,0209AbuCubayda
12,0255Jahiz.Hayawan,0772,0209AbuCubayda
13,0255Jahiz.Hayawan,0792,0209AbuCubayda
14,0255Jahiz.Hayawan,0909,0209AbuCubayda
15,0255Jahiz.Hayawan,1048,0209AbuCubayda
16,0255Jahiz.Hayawan,1059,0209AbuCubayda
17,0255Jahiz.Hayawan,1094,0209AbuCubayda
0,0256Bukhari.Sahih,1128,0209AbuCubayda
1,0256Bukhari.Sahih,1526,0209AbuCubayda
0,0256Bukhari.TarikhKabir,0091,0241IbnHanbal
1,0256Bukhari.TarikhKabir,0184,0209AbuCubayda
2,0256Bukhari.TarikhKabir,0361,0151IbnIshaq.Sira
3,0256Bukhari.TarikhKabir,0384,0209AbuCubayda
4,0256Bukhari.TarikhKabir,0502,0151IbnIshaq.Sira
5,0256Bukhari.TarikhKabir,0505,0151IbnIshaq.Sira
6,0256Bukhari.TarikhKabir,0582,0241IbnHanbal
7,0256Bukhari.TarikhKabir,0631,0151IbnIshaq.Sira
8,0256Bukhari.TarikhKabir,0655,0209AbuCubayda
9,0256Bukhari.TarikhKabir,0661,0151IbnIshaq.Sira
10,0256Bukhari.TarikhKabir,0699,0241IbnHanbal
11,0256Bukhari.TarikhKabir,0826,0151IbnIshaq.Sira
12,0256Bukhari.TarikhKabir,1027,0241IbnHanbal
13,0256Bukhari.TarikhKabir,1108,0151IbnIshaq.Sira
14,0256Bukhari.TarikhKabir,1201,0151IbnIshaq.Sira
15,0256Bukhari.TarikhKabir,1217,0241IbnHanbal
16,0256Bukhari.TarikhKabir,1228,0241IbnHanbal
17,0256Bukhari.TarikhKabir,1343,0241IbnHanbal
18,0256Bukhari.TarikhKabir,1430,0241IbnHanbal
19,0256Bukhari.TarikhKabir,1434,0241IbnHanbal
20,0256Bukhari.TarikhKabir,1435,0241IbnHanbal
21,0256Bukhari.TarikhKabir,1458,0241IbnHanbal
22,0256Bukhari.TarikhKabir,1477,0241IbnHanbal
23,0256Bukhari.TarikhKabir,1520,0151IbnIshaq.Sira
0,0256Bukhari.TarikhSaghir,021,0151IbnIshaq.Sira
1,0256Bukhari.TarikhSaghir,037,0209AbuCubayda
2,0256Bukhari.TarikhSaghir,166,0241IbnHanbal
3,0256Bukhari.TarikhSaghir,194,0151IbnIshaq.Sira
4,0256Bukhari.TarikhSaghir,244,0241IbnHanbal
0,0262CumarIbnShabba.TarikhMadina,188,0151IbnIshaq.Sira
1,0262CumarIbnShabba.TarikhMadina,193,0151IbnIshaq.Sira
2,0262CumarIbnShabba.TarikhMadina,251,0151IbnIshaq.Sira
3,0262CumarIbnShabba.TarikhMadina,302,0209AbuCubayda
4,0262CumarIbnShabba.TarikhMadina,303,0209AbuCubayda
5,0262CumarIbnShabba.TarikhMadina,347,0151IbnIshaq.Sira
6,0262CumarIbnShabba.TarikhMadina,349,0230IbnSacd.TabaqatKubra
7,0262CumarIbnShabba.TarikhMadina,529,0276IbnQutaybaDinawari
8,0262CumarIbnShabba.TarikhMadina,716,0209AbuCubayda
0,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,01,0198SufyanIbnCuyayna
1,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,02,0241IbnHanbal
2,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,04,0198SufyanIbnCuyayna
3,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,08,0241IbnHanbal
4,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,27,0209AbuCubayda
5,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,36,0241IbnHanbal
0,0272IbnIshaqFakihi.AkhbarMakka,179,0198SufyanIbnCuyayna
1,0272IbnIshaqFakihi.AkhbarMakka,271,0198SufyanIbnCuyayna
2,0272IbnIshaqFakihi.AkhbarMakka,404,0151IbnIshaq.Sira
3,0272IbnIshaqFakihi.AkhbarMakka,516,0198SufyanIbnCuyayna
4,0272IbnIshaqFakihi.AkhbarMakka,606,0198SufyanIbnCuyayna
5,0272IbnIshaqFakihi.AkhbarMakka,632,0209AbuCubayda
6,0272IbnIshaqFakihi.AkhbarMakka,657,0209AbuCubayda
7,0272IbnIshaqFakihi.AkhbarMakka,820,0209AbuCubayda
8,0272IbnIshaqFakihi.AkhbarMakka,821,0209AbuCubayda
9,0272IbnIshaqFakihi.AkhbarMakka,842,0209AbuCubayda
10,0272IbnIshaqFakihi.AkhbarMakka,859,0198SufyanIbnCuyayna
0,0276IbnQutaybaDinawari.AdabKatib,014,0209AbuCubayda
1,0276IbnQutaybaDinawari.AdabKatib,022,0209AbuCubayda
2,0276IbnQutaybaDinawari.AdabKatib,026,0151IbnIshaq.Sira
3,0276IbnQutaybaDinawari.AdabKatib,043,0209AbuCubayda
4,0276IbnQutaybaDinawari.AdabKatib,047,0209AbuCubayda
5,0276IbnQutaybaDinawari.AdabKatib,053,0209AbuCubayda
6,0276IbnQutaybaDinawari.AdabKatib,054,0209AbuCubayda
7,0276IbnQutaybaDinawari.AdabKatib,056,0209AbuCubayda
8,0276IbnQutaybaDinawari.AdabKatib,126,0209AbuCubayda
9,0276IbnQutaybaDinawari.AdabKatib,127,0209AbuCubayda
10,0276IbnQutaybaDinawari.AdabKatib,164,0209AbuCubayda
11,0276IbnQutaybaDinawari.AdabKatib,177,0209AbuCubayda
12,0276IbnQutaybaDinawari.AdabKatib,179,0209AbuCubayda
13,0276IbnQutaybaDinawari.AdabKatib,181,0209AbuCubayda
14,0276IbnQutaybaDinawari.AdabKatib,182,0209AbuCubayda
15,0276IbnQutaybaDinawari.AdabKatib,184,0209AbuCubayda
16,0276IbnQutaybaDinawari.AdabKatib,186,0209AbuCubayda
17,0276IbnQutaybaDinawari.AdabKatib,189,0209AbuCubayda
18,0276IbnQutaybaDinawari.AdabKatib,198,0209AbuCubayda
19,0276IbnQutaybaDinawari.AdabKatib,215,0209AbuCubayda
20,0276IbnQutaybaDinawari.AdabKatib,223,0209AbuCubayda
21,0276IbnQutaybaDinawari.AdabKatib,225,0209AbuCubayda
0,0276IbnQutaybaDinawari.AnwaFiMawasim,72,0209AbuCubayda
0,0276IbnQutaybaDinawari.CuyunAkhbar,067,0209AbuCubayda
1,0276IbnQutaybaDinawari.CuyunAkhbar,290,0209AbuCubayda
2,0276IbnQutaybaDinawari.CuyunAkhbar,329,0209AbuCubayda
3,0276IbnQutaybaDinawari.CuyunAkhbar,649,0209AbuCubayda
4,0276IbnQutaybaDinawari.CuyunAkhbar,707,0209AbuCubayda
0,0276IbnQutaybaDinawari.GharibHadith,034,0209AbuCubayda
1,0276IbnQutaybaDinawari.GharibHadith,120,0198SufyanIbnCuyayna
2,0276IbnQutaybaDinawari.GharibHadith,128,0209AbuCubayda
3,0276IbnQutaybaDinawari.GharibHadith,142,0209AbuCubayda
4,0276IbnQutaybaDinawari.GharibHadith,171,0209AbuCubayda
5,0276IbnQutaybaDinawari.GharibHadith,173,0209AbuCubayda
6,0276IbnQutaybaDinawari.GharibHadith,193,0209AbuCubayda
7,0276IbnQutaybaDinawari.GharibHadith,209,0209AbuCubayda
8,0276IbnQutaybaDinawari.GharibHadith,263,0209AbuCubayda
9,0276IbnQutaybaDinawari.GharibHadith,293,0209AbuCubayda
10,0276IbnQutaybaDinawari.GharibHadith,296,0209AbuCubayda
11,0276IbnQutaybaDinawari.GharibHadith,312,0209AbuCubayda
12,0276IbnQutaybaDinawari.GharibHadith,342,0209AbuCubayda
13,0276IbnQutaybaDinawari.GharibHadith,395,0209AbuCubayda
14,0276IbnQutaybaDinawari.GharibHadith,401,0209AbuCubayda
15,0276IbnQutaybaDinawari.GharibHadith,412,0209AbuCubayda
16,0276IbnQutaybaDinawari.GharibHadith,416,0209AbuCubayda
17,0276IbnQutaybaDinawari.GharibHadith,423,0209AbuCubayda
18,0276IbnQutaybaDinawari.GharibHadith,427,0209AbuCubayda
19,0276IbnQutaybaDinawari.GharibHadith,439,0209AbuCubayda
20,0276IbnQutaybaDinawari.GharibHadith,457,0198SufyanIbnCuyayna
21,0276IbnQutaybaDinawari.GharibHadith,480,0209AbuCubayda
22,0276IbnQutaybaDinawari.GharibHadith,483,0209AbuCubayda
23,0276IbnQutaybaDinawari.GharibHadith,495,0209AbuCubayda
0,0276IbnQutaybaDinawari.ImamaWaSiyasa,011,0209AbuCubayda
1,0276IbnQutaybaDinawari.ImamaWaSiyasa,344,0209AbuCubayda
2,0276IbnQutaybaDinawari.ImamaWaSiyasa,376,0209AbuCubayda
0,0276IbnQutaybaDinawari.MacaniKabir,006,0209AbuCubayda
1,0276IbnQutaybaDinawari.MacaniKabir,010,0209AbuCubayda
2,0276IbnQutaybaDinawari.MacaniKabir,012,0209AbuCubayda
3,0276IbnQutaybaDinawari.MacaniKabir,020,0209AbuCubayda
4,0276IbnQutaybaDinawari.MacaniKabir,035,0209AbuCubayda
5,0276IbnQutaybaDinawari.MacaniKabir,045,0209AbuCubayda
6,0276IbnQutaybaDinawari.MacaniKabir,048,0209AbuCubayda
7,0276IbnQutaybaDinawari.MacaniKabir,051,0209AbuCubayda
8,0276IbnQutaybaDinawari.MacaniKabir,053,0209AbuCubayda
9,0276IbnQutaybaDinawari.MacaniKabir,055,0209AbuCubayda
10,0276IbnQutaybaDinawari.MacaniKabir,056,0209AbuCubayda
11,0276IbnQutaybaDinawari.MacaniKabir,058,0209AbuCubayda
12,0276IbnQutaybaDinawari.MacaniKabir,064,0209AbuCubayda
13,0276IbnQutaybaDinawari.MacaniKabir,067,0209AbuCubayda
14,0276IbnQutaybaDinawari.MacaniKabir,071,0209AbuCubayda
15,0276IbnQutaybaDinawari.MacaniKabir,074,0209AbuCubayda
16,0276IbnQutaybaDinawari.MacaniKabir,095,0209AbuCubayda
17,0276IbnQutaybaDinawari.MacaniKabir,131,0209AbuCubayda
18,0276IbnQutaybaDinawari.MacaniKabir,143,0209AbuCubayda
19,0276IbnQutaybaDinawari.MacaniKabir,150,0209AbuCubayda
20,0276IbnQutaybaDinawari.MacaniKabir,184,0209AbuCubayda
21,0276IbnQutaybaDinawari.MacaniKabir,233,0209AbuCubayda
22,0276IbnQutaybaDinawari.MacaniKabir,247,0209AbuCubayda
23,0276IbnQutaybaDinawari.MacaniKabir,279,0209AbuCubayda
24,0276IbnQutaybaDinawari.MacaniKabir,323,0209AbuCubayda
25,0276IbnQutaybaDinawari.MacaniKabir,351,0209AbuCubayda
26,0276IbnQutaybaDinawari.MacaniKabir,366,0209AbuCubayda
27,0276IbnQutaybaDinawari.MacaniKabir,367,0209AbuCubayda
28,0276IbnQutaybaDinawari.MacaniKabir,400,0209AbuCubayda
29,0276IbnQutaybaDinawari.MacaniKabir,428,0209AbuCubayda
0,0276IbnQutaybaDinawari.Macarif,062,0276IbnQutaybaDinawari
1,0276IbnQutaybaDinawari.Macarif,174,0209AbuCubayda
2,0276IbnQutaybaDinawari.Macarif,229,0209AbuCubayda
3,0276IbnQutaybaDinawari.Macarif,265,0198SufyanIbnCuyayna
4,0276IbnQutaybaDinawari.Macarif,274,0209AbuCubayda
0,0276IbnQutaybaDinawari.ShicrWaShucara,011,0209AbuCubayda
1,0276IbnQutaybaDinawari.ShicrWaShucara,014,0209AbuCubayda
2,0276IbnQutaybaDinawari.ShicrWaShucara,029,0209AbuCubayda
3,0276IbnQutaybaDinawari.ShicrWaShucara,030,0209AbuCubayda
4,0276IbnQutaybaDinawari.ShicrWaShucara,034,0209AbuCubayda
5,0276IbnQutaybaDinawari.ShicrWaShucara,040,0209AbuCubayda
6,0276IbnQutaybaDinawari.ShicrWaShucara,044,0209AbuCubayda
7,0276IbnQutaybaDinawari.ShicrWaShucara,049,0209AbuCubayda
8,0276IbnQutaybaDinawari.ShicrWaShucara,052,0209AbuCubayda
9,0276IbnQutaybaDinawari.ShicrWaShucara,056,0209AbuCubayda
10,0276IbnQutaybaDinawari.ShicrWaShucara,069,0209AbuCubayda
11,0276IbnQutaybaDinawari.ShicrWaShucara,074,0209AbuCubayda
12,0276IbnQutaybaDinawari.ShicrWaShucara,077,0209AbuCubayda
13,0276IbnQutaybaDinawari.ShicrWaShucara,078,0209AbuCubayda
14,0276IbnQutaybaDinawari.ShicrWaShucara,116,0209AbuCubayda
15,0276IbnQutaybaDinawari.ShicrWaShucara,151,0209AbuCubayda
16,0276IbnQutaybaDinawari.ShicrWaShucara,158,0209AbuCubayda
17,0276IbnQutaybaDinawari.ShicrWaShucara,163,0209AbuCubayda
18,0276IbnQutaybaDinawari.ShicrWaShucara,214,0209AbuCubayda
0,0276IbnQutaybaDinawari.TawilMushkilQuran,021,0209AbuCubayda
1,0276IbnQutaybaDinawari.TawilMushkilQuran,073,0209AbuCubayda
2,0276IbnQutaybaDinawari.TawilMushkilQuran,128,0209AbuCubayda
3,0276IbnQutaybaDinawari.TawilMushkilQuran,168,0209AbuCubayda
4,0276IbnQutaybaDinawari.TawilMushkilQuran,179,0209AbuCubayda
0,0277IbnSufyanFasawi.MacrifaWaTarikh,0002,0241IbnHanbal
1,0277IbnSufyanFasawi.MacrifaWaTarikh,0032,0241IbnHanbal
2,0277IbnSufyanFasawi.MacrifaWaTarikh,0383,0198SufyanIbnCuyayna
3,0277IbnSufyanFasawi.MacrifaWaTarikh,0393,0198SufyanIbnCuyayna
4,0277IbnSufyanFasawi.MacrifaWaTarikh,0408,0241IbnHanbal
5,0277IbnSufyanFasawi.MacrifaWaTarikh,0483,0241IbnHanbal
6,0277IbnSufyanFasawi.MacrifaWaTarikh,0715,0241IbnHanbal
7,0277IbnSufyanFasawi.MacrifaWaTarikh,0721,0241IbnHanbal
8,0277IbnSufyanFasawi.MacrifaWaTarikh,0856,0198SufyanIbnCuyayna
9,0277IbnSufyanFasawi.MacrifaWaTarikh,0922,0209AbuCubayda
10,0277IbnSufyanFasawi.MacrifaWaTarikh,0987,0209AbuCubayda
11,0277IbnSufyanFasawi.MacrifaWaTarikh,0992,0198SufyanIbnCuyayna
0,0279Baladhuri.AnsabAshraf,0006,0230IbnSacd.TabaqatKubra
1,0279Baladhuri.AnsabAshraf,0035,0209AbuCubayda
2,0279Baladhuri.AnsabAshraf,0044,0209AbuCubayda
3,0279Baladhuri.AnsabAshraf,0054,0209AbuCubayda
4,0279Baladhuri.AnsabAshraf,0066,0151IbnIshaq.Sira
5,0279Baladhuri.AnsabAshraf,0165,0230IbnSacd.TabaqatKubra
6,0279Baladhuri.AnsabAshraf,0167,0151IbnIshaq.Sira
7,0279Baladhuri.AnsabAshraf,0171,0151IbnIshaq.Sira
8,0279Baladhuri.AnsabAshraf,0178,0230IbnSacd.TabaqatKubra
9,0279Baladhuri.AnsabAshraf,0179,0230IbnSacd.TabaqatKubra
10,0279Baladhuri.AnsabAshraf,0198,0151IbnIshaq.Sira
11,0279Baladhuri.AnsabAshraf,0292,0209AbuCubayda
12,0279Baladhuri.AnsabAshraf,0302,0209AbuCubayda
13,0279Baladhuri.AnsabAshraf,0323,0151IbnIshaq.Sira
14,0279Baladhuri.AnsabAshraf,0324,0151IbnIshaq.Sira
15,0279Baladhuri.AnsabAshraf,0341,0230IbnSacd.TabaqatKubra
16,0279Baladhuri.AnsabAshraf,0355,0230IbnSacd.TabaqatKubra
17,0279Baladhuri.AnsabAshraf,0389,0209AbuCubayda
18,0279Baladhuri.AnsabAshraf,0391,0209AbuCubayda
19,0279Baladhuri.AnsabAshraf,0392,0209AbuCubayda
20,0279Baladhuri.AnsabAshraf,0452,0209AbuCubayda
21,0279Baladhuri.AnsabAshraf,0453,0209AbuCubayda
22,0279Baladhuri.AnsabAshraf,0884,0209AbuCubayda
23,0279Baladhuri.AnsabAshraf,0976,0198SufyanIbnCuyayna
24,0279Baladhuri.AnsabAshraf,1147,0230IbnSacd.TabaqatKubra
25,0279Baladhuri.AnsabAshraf,1151,0230IbnSacd.TabaqatKubra
26,0279Baladhuri.AnsabAshraf,1277,0209AbuCubayda
27,0279Baladhuri.AnsabAshraf,1444,0209AbuCubayda
28,0279Baladhuri.AnsabAshraf,1446,0209AbuCubayda
29,0279Baladhuri.AnsabAshraf,1447,0209AbuCubayda
30,0279Baladhuri.AnsabAshraf,1448,0209AbuCubayda
31,0279Baladhuri.AnsabAshraf,1452,0209AbuCubayda
32,0279Baladhuri.AnsabAshraf,1453,0209AbuCubayda
33,0279Baladhuri.AnsabAshraf,1455,0209AbuCubayda
34,0279Baladhuri.AnsabAshraf,1456,0209AbuCubayda
35,0279Baladhuri.AnsabAshraf,1596,0230IbnSacd.TabaqatKubra
36,0279Baladhuri.AnsabAshraf,1921,0209AbuCubayda
37,0279Baladhuri.AnsabAshraf,1943,0209AbuCubayda
38,0279Baladhuri.AnsabAshraf,1985,0209AbuCubayda
39,0279Baladhuri.AnsabAshraf,2003,0209AbuCubayda
40,0279Baladhuri.AnsabAshraf,2008,0209AbuCubayda
41,0279Baladhuri.AnsabAshraf,2015,0209AbuCubayda
42,0279Baladhuri.AnsabAshraf,2061,0209AbuCubayda
43,0279Baladhuri.AnsabAshraf,2062,0209AbuCubayda
44,0279Baladhuri.AnsabAshraf,2087,0209AbuCubayda
45,0279Baladhuri.AnsabAshraf,2104,0209AbuCubayda
46,0279Baladhuri.AnsabAshraf,2162,0209AbuCubayda
47,0279Baladhuri.AnsabAshraf,2176,0209AbuCubayda
48,0279Baladhuri.AnsabAshraf,2177,0209AbuCubayda
49,0279Baladhuri.AnsabAshraf,2184,0209AbuCubayda
50,0279Baladhuri.AnsabAshraf,2186,0209AbuCubayda
51,0279Baladhuri.AnsabAshraf,2208,0209AbuCubayda
52,0279Baladhuri.AnsabAshraf,2209,0209AbuCubayda
53,0279Baladhuri.AnsabAshraf,2219,0209AbuCubayda
54,0279Baladhuri.AnsabAshraf,2221,0198SufyanIbnCuyayna
55,0279Baladhuri.AnsabAshraf,2222,0209AbuCubayda
56,0279Baladhuri.AnsabAshraf,2228,0209AbuCubayda
57,0279Baladhuri.AnsabAshraf,2251,0209AbuCubayda
58,0279Baladhuri.AnsabAshraf,2257,0209AbuCubayda
59,0279Baladhuri.AnsabAshraf,2258,0209AbuCubayda
60,0279Baladhuri.AnsabAshraf,2315,0209AbuCubayda
61,0279Baladhuri.AnsabAshraf,2316,0209AbuCubayda
62,0279Baladhuri.AnsabAshraf,2327,0209AbuCubayda
63,0279Baladhuri.AnsabAshraf,2343,0209AbuCubayda
64,0279Baladhuri.AnsabAshraf,2346,0209AbuCubayda
65,0279Baladhuri.AnsabAshraf,2356,0209AbuCubayda
66,0279Baladhuri.AnsabAshraf,2372,0209AbuCubayda
67,0279Baladhuri.AnsabAshraf,2545,0230IbnSacd.TabaqatKubra
68,0279Baladhuri.AnsabAshraf,2548,0230IbnSacd.TabaqatKubra
69,0279Baladhuri.AnsabAshraf,2602,0230IbnSacd.TabaqatKubra
70,0279Baladhuri.AnsabAshraf,2610,0230IbnSacd.TabaqatKubra
71,0279Baladhuri.AnsabAshraf,2627,0209AbuCubayda
72,0279Baladhuri.AnsabAshraf,2647,0230IbnSacd.TabaqatKubra
73,0279Baladhuri.AnsabAshraf,2669,0230IbnSacd.TabaqatKubra
