,uri,ms,origin,origin_prev_ms
6,0257IbnCabdHakam.FutuhMisr,675,0658IbnAbbar.HullaSiyara.7,True
7,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.91,True
8,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.92,True
0,0692IbnCabdZahir.RawdaBahiyya,1044,0845Maqrizi.MusawwadatMawaciz.278,True
0,0257IbnCabdHakam.FutuhMisr,41,0783IbnHadida.MisbahMudi.9,False
1,0151IbnIshaq.Sira,41,0911Suyuti.AzharCurush.2,False
2,0257IbnCabdHakam.FutuhMisr,41,0911Suyuti.HusnMuhadara.20,False
3,0257IbnCabdHakam.FutuhMisr,41,0911Suyuti.HusnMuhadara.21,True
0,0454Qudaci,43,0821Qalqashandi.SubhAcsha.902,False
1,0257IbnCabdHakam.FutuhMisr,43,0911Suyuti.HusnMuhadara.21,False
2,0257IbnCabdHakam.FutuhMisr,43,0911Suyuti.HusnMuhadara.22,True
0,0692IbnCabdZahir.RawdaBahiyya,1035,0845Maqrizi.MusawwadatMawaciz.319,False
1,0692IbnCabdZahir.RawdaBahiyya,1035,0845Maqrizi.MusawwadatMawaciz.320,False
2,0692IbnCabdZahir.RawdaBahiyya,1035,0845Maqrizi.MusawwadatMawaciz.320,True
3,0692IbnCabdZahir.RawdaBahiyya,1035,0845Maqrizi.MusawwadatMawaciz.324,True
0,0257IbnCabdHakam.FutuhMisr,65,0783IbnHadida.MisbahMudi.204,False
0,0257IbnCabdHakam.FutuhMisr,1543,0634AbuRabicHimyari.Iktifa.1016,False
1,0310Tabari.Tarikh,1543,0748Dhahabi.SiyarAclamNubala.831,False
2,0310Tabari.Tarikh,1543,0748Dhahabi.TarikhIslam.861,False
3,0209AbuCubayda,1543,0748Dhahabi.SiyarAclamNubala.832,True
4,0209AbuCubayda,1543,0748Dhahabi.TarikhIslam.862,True
5,0310Tabari.Tarikh,1543,0748Dhahabi.TarikhIslam.862,True
0,0596IbnWasifShah.MukhtasarCajaibDunya,541,0930IbnIyas.NuzhatUmam.199,False
0,0692IbnCabdZahir.RawdaBahiyya,863,0692IbnCabdZahir.RawdaBahiyya.32,False
1,0692IbnCabdZahir.RawdaBahiyya,863,0821Qalqashandi.SubhAcsha.929,False
2,0692IbnCabdZahir.RawdaBahiyya,863,0845Maqrizi.MusawwadatMawaciz.355,False
3,0692IbnCabdZahir.RawdaBahiyya,863,0821Qalqashandi.SubhAcsha.930,True
4,0692IbnCabdZahir.RawdaBahiyya,863,0845Maqrizi.MusawwadatMawaciz.356,True
0,0209AbuCubayda,732,0571IbnCasakir.TarikhDimashq.10062,False
0,0257IbnCabdHakam.FutuhMisr,364,0911Suyuti.HusnMuhadara.63,False
1,0257IbnCabdHakam.FutuhMisr,364,0930IbnIyas.BadaicZuhur.73,False
2,0257IbnCabdHakam.FutuhMisr,364,0911Suyuti.HusnMuhadara.64,True
0,0257IbnCabdHakam.FutuhMisr,330,0930IbnIyas.NuzhatUmam.146,False
1,0596IbnWasifShah.MukhtasarCajaibDunya,330,0930IbnIyas.NuzhatUmam.146,False
2,0596IbnWasifShah.MukhtasarCajaibDunya,330,0930IbnIyas.NuzhatUmam.148,False
3,0257IbnCabdHakam.FutuhMisr,330,0930IbnIyas.NuzhatUmam.147,True
0,0695SarrajDinWaraq,277,0930IbnIyas.NuzhatUmam.130,False
1,0454Qudaci,277,0930IbnIyas.NuzhatUmam.131,True
2,0695SarrajDinWaraq,277,0930IbnIyas.NuzhatUmam.130,True
3,0820IbnMutawwaj,277,0930IbnIyas.NuzhatUmam.131,True
0,0257IbnCabdHakam.FutuhMisr,158,0930IbnIyas.NuzhatUmam.93,False
1,0596IbnWasifShah.MukhtasarCajaibDunya,158,0930IbnIyas.NuzhatUmam.93,False
2,0209AbuCubayda,158,0338AbuJacfarNahhas.MacaniQuran.577,True
3,0257IbnCabdHakam.FutuhMisr,158,0930IbnIyas.NuzhatUmam.93,True
4,0257IbnCabdHakam.FutuhMisr,158,0930IbnIyas.NuzhatUmam.94,True
5,0596IbnWasifShah.MukhtasarCajaibDunya,158,0930IbnIyas.NuzhatUmam.93,True
0,0350MuhammadKindi.WulatMisr,1690,0852IbnHajarCasqalani.RafcIsr.177,True
0,0692IbnCabdZahir.RawdaBahiyya,821,0845Maqrizi.MusawwadatMawaciz.110,False
0,0375AnonymousTranslator.TarikhCalamUrusiyus,22,0930IbnIyas.NuzhatUmam.3,False
0,0692IbnCabdZahir.RawdaBahiyya,1003,0845Maqrizi.MusawwadatMawaciz.320,False
0,0257IbnCabdHakam.FutuhMisr,676,0911Suyuti.HusnMuhadara.89,False
1,0454Qudaci,676,0911Suyuti.HusnMuhadara.89,False
2,0257IbnCabdHakam.FutuhMisr,676,0911Suyuti.HusnMuhadara.90,True
0,0454Qudaci,716,0874IbnTaghribirdi.NujumZahira.532,False
0,0375AnonymousTranslator.TarikhCalamUrusiyus,18,0930IbnIyas.NuzhatUmam.3,False
0,0692IbnCabdZahir.RawdaBahiyya,1343,0845Maqrizi.MusawwadatMawaciz.272,False
0,0692IbnCabdZahir.RawdaBahiyya,877,0845Maqrizi.MusawwadatMawaciz.148,False
0,0257IbnCabdHakam.FutuhMisr,67,0930IbnIyas.BadaicZuhur.73,False
0,Anonymous,236,0930IbnIyas.NuzhatUmam.115,True
0,0151IbnIshaq.Sira,263,0385IbnNadim.Fihrist.413,True
0,0454Qudaci,721,0874IbnTaghribirdi.NujumZahira.532,False
0,0630IbnAbiTayyi,924,0845Maqrizi.MusawwadatMawaciz.194,False
1,0630IbnAbiTayyi,924,0845Maqrizi.MusawwadatMawaciz.208,False
2,0692IbnCabdZahir.RawdaBahiyya,924,0845Maqrizi.MusawwadatMawaciz.209,True
3,0420Musabbihi.AkhbarMisr,924,0845Maqrizi.MusawwadatMawaciz.195,True
0,0596IbnWasifShah.MukhtasarCajaibDunya,170,0930IbnIyas.NuzhatUmam.103,False
0,0820IbnMutawwaj,1682,0911Suyuti.HusnMuhadara.577,True
0,0454Qudaci,2103,0626YaqutHamawi.MucjamBuldan.2943,False
1,0257IbnCabdHakam.FutuhMisr,2103,0874IbnTaghribirdi.NujumZahira.26,False
2,0257IbnCabdHakam.FutuhMisr,2103,0874IbnTaghribirdi.NujumZahira.27,False
3,0257IbnCabdHakam.FutuhMisr,2103,0911Suyuti.HusnMuhadara.92,False
4,0257IbnCabdHakam.FutuhMisr,2103,0911Suyuti.HusnMuhadara.93,False
5,0257IbnCabdHakam.FutuhMisr,2103,0930IbnIyas.NuzhatUmam.133,False
6,0257IbnCabdHakam.FutuhMisr,2103,0930IbnIyas.NuzhatUmam.134,False
7,0257IbnCabdHakam.FutuhMisr,2103,0634AbuRabicHimyari.Iktifa.1007,True
8,0257IbnCabdHakam.FutuhMisr,2103,0874IbnTaghribirdi.NujumZahira.27,True
9,0257IbnCabdHakam.FutuhMisr,2103,0911Suyuti.HusnMuhadara.93,True
10,0257IbnCabdHakam.FutuhMisr,2103,0930IbnIyas.NuzhatUmam.134,True
0,0692IbnCabdZahir.RawdaBahiyya,1178,0845Maqrizi.MusawwadatMawaciz.379,True
0,0692IbnCabdZahir.RawdaBahiyya,1160,0845Maqrizi.MusawwadatMawaciz.384,True
0,0454Qudaci,307,0626YaqutHamawi.MucjamBuldan.2995,False
1,0257IbnCabdHakam.FutuhMisr,307,0930IbnIyas.NuzhatUmam.93,False
2,0596IbnWasifShah.MukhtasarCajaibDunya,307,0930IbnIyas.NuzhatUmam.93,False
3,0300IbnKhurdadhbih,307,0930IbnIyas.NuzhatUmam.144,False
4,0209AbuCubayda,307,0338AbuJacfarNahhas.MacaniQuran.577,True
5,0257IbnCabdHakam.FutuhMisr,307,0930IbnIyas.NuzhatUmam.94,True
0,0695SarrajDinWaraq,271,0930IbnIyas.NuzhatUmam.130,False
1,0454Qudaci,271,0930IbnIyas.NuzhatUmam.131,True
2,0820IbnMutawwaj,271,0930IbnIyas.NuzhatUmam.131,True
0,0692IbnCabdZahir.RawdaBahiyya,963,0845Maqrizi.Muqaffa.1416,False
1,0692IbnCabdZahir.RawdaBahiyya,963,0845Maqrizi.MusawwadatMawaciz.328,False
2,0692IbnCabdZahir.RawdaBahiyya,963,0845Maqrizi.MusawwadatMawaciz.329,False
3,0692IbnCabdZahir.RawdaBahiyya,963,0845Maqrizi.MusawwadatMawaciz.329,True
4,0420Musabbihi.AkhbarMisr,963,0845Maqrizi.MusawwadatMawaciz.330,True
0,0646IbnBaytarAndalusi.JamicLiMufradat,147,0930IbnIyas.NuzhatUmam.87,True
0,0487Bakri,167,0749IbnFadlAllahCumari.MasalikAbsar.226,False
1,0257IbnCabdHakam.FutuhMisr,167,0911Suyuti.HusnMuhadara.99,False
2,0257IbnCabdHakam.FutuhMisr,167,0911Suyuti.HusnMuhadara.100,True
3,0596IbnWasifShah.MukhtasarCajaibDunya,167,0930IbnIyas.NuzhatUmam.138,True
0,0596IbnWasifShah.MukhtasarCajaibDunya,357,0930IbnIyas.NuzhatUmam.148,False
0,0630IbnAbiTayyi,973,0845Maqrizi.MusawwadatMawaciz.181,False
0,0820IbnMutawwaj,270,0911Suyuti.HusnMuhadara.51,False
1,0820IbnMutawwaj,270,0911Suyuti.TuhfatKiram.6,False
0,0350MuhammadKindi.WulatMisr,657,0626YaqutHamawi.MucjamBuldan.2386,False
1,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.70,False
2,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.71,False
3,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.71,True
4,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.72,True
0,0692IbnCabdZahir.RawdaBahiyya,1129,0845Maqrizi.MusawwadatMawaciz.367,False
1,0692IbnCabdZahir.RawdaBahiyya,1129,0845Maqrizi.MusawwadatMawaciz.368,True
0,0454Qudaci,724,0874IbnTaghribirdi.NujumZahira.558,False
1,0454Qudaci,724,0874IbnTaghribirdi.NujumZahira.558,True
0,0257IbnCabdHakam.FutuhMisr,446,0930IbnIyas.NuzhatUmam.169,True
0,0337QudamaIbnJacfar,118,0930IbnIyas.NuzhatUmam.57,False
1,0375AnonymousTranslator.TarikhCalamUrusiyus,118,0930IbnIyas.NuzhatUmam.58,True
2,0337QudamaIbnJacfar,118,0930IbnIyas.NuzhatUmam.57,True
0,0692IbnCabdZahir.RawdaBahiyya,1014,0845Maqrizi.MusawwadatMawaciz.300,False
0,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.92,False
1,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.93,True
0,0646IbnBaytarAndalusi.JamicLiMufradat,438,0930IbnIyas.NuzhatUmam.87,True
0,0257IbnCabdHakam.FutuhMisr,141,0911Suyuti.HusnMuhadara.652,True
1,0420Musabbihi.AkhbarMisr,141,0911Suyuti.HusnMuhadara.652,True
0,0692IbnCabdZahir.RawdaBahiyya,861,0845Maqrizi.MusawwadatMawaciz.118,False
1,0630IbnAbiTayyi,861,0665AbuShama.Rawdatayn.493,True
2,0692IbnCabdZahir.RawdaBahiyya,861,0845Maqrizi.MusawwadatMawaciz.119,True
0,0692IbnCabdZahir.RawdaBahiyya,1947,0845Maqrizi.MusawwadatMawaciz.362,True
0,0350MuhammadKindi.WulatMisr,656,0626YaqutHamawi.MucjamBuldan.2386,False
1,0257IbnCabdHakam.FutuhMisr,656,0911Suyuti.HusnMuhadara.70,False
2,0257IbnCabdHakam.FutuhMisr,656,0930IbnIyas.BadaicZuhur.73,False
3,0350MuhammadKindi.WulatMisr,656,0626YaqutHamawi.MucjamBuldan.2386,True
4,0257IbnCabdHakam.FutuhMisr,656,0911Suyuti.HusnMuhadara.71,True
0,0257IbnCabdHakam.FutuhMisr,2230,0626YaqutHamawi.MucjamBuldan.2530,False
1,0257IbnCabdHakam.FutuhMisr,2230,0911Suyuti.HusnMuhadara.93,False
0,0420Musabbihi.AkhbarMisr,971,0845Maqrizi.ItticazHunafa.226,False
1,0420Musabbihi.AkhbarMisr,971,0845Maqrizi.MusawwadatMawaciz.330,False
0,0420Musabbihi.AkhbarMisr,1132,0845Maqrizi.ItticazHunafa.155,True
0,0257IbnCabdHakam.FutuhMisr,226,0911Suyuti.HusnMuhadara.102,False
1,0257IbnCabdHakam.FutuhMisr,226,0911Suyuti.HusnMuhadara.103,True
0,0596IbnWasifShah.MukhtasarCajaibDunya,295,0930IbnIyas.NuzhatUmam.138,False
0,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1009,False
1,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1010,False
2,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.109,False
3,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,False
4,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1010,True
5,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1011,True
6,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,True
7,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.111,True
0,0257IbnCabdHakam.FutuhMisr,380,0634AbuRabicHimyari.Iktifa.996,False
1,0257IbnCabdHakam.FutuhMisr,380,0634AbuRabicHimyari.Iktifa.997,False
2,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4148,False
3,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4149,False
4,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.83,False
5,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.84,False
6,0454Qudaci,380,0626YaqutHamawi.MucjamBuldan.2390,True
7,0257IbnCabdHakam.FutuhMisr,380,0634AbuRabicHimyari.Iktifa.997,True
8,0257IbnCabdHakam.FutuhMisr,380,0634AbuRabicHimyari.Iktifa.998,True
9,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4149,True
10,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4150,True
11,0454Qudaci,380,0821Qalqashandi.SubhAcsha.906,True
12,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.84,True
13,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.85,True
14,0257IbnCabdHakam.FutuhMisr,380,0930IbnIyas.NuzhatUmam.156,True
15,0350Balawi.SiratAhmadIbnTulun,380,0930IbnIyas.NuzhatUmam.156,True
0,0454Qudaci,135,0821Qalqashandi.SubhAcsha.890,True
1,0692IbnCabdZahir.RawdaBahiyya,135,0821Qalqashandi.SubhAcsha.890,True
0,0257IbnCabdHakam.FutuhMisr,282,0930IbnIyas.NuzhatUmam.133,False
1,0257IbnCabdHakam.FutuhMisr,282,0930IbnIyas.NuzhatUmam.134,True
0,0257IbnCabdHakam.FutuhMisr,55,0874IbnTaghribirdi.NujumZahira.25,False
1,0257IbnCabdHakam.FutuhMisr,55,0874IbnTaghribirdi.NujumZahira.26,True
0,0630IbnAbiTayyi,923,0845Maqrizi.MusawwadatMawaciz.194,True
0,0151IbnIshaq.Sira,82,0385IbnNadim.Fihrist.413,True
0,0230IbnSacd.TabaqatKubra,702,0711IbnManzurIfriqi.MukhtasarTarikhDimashq.3479,False
0,0695SarrajDinWaraq,1850,0764Safadi.WafiBiWafayat.785,True
0,0692IbnCabdZahir.RawdaBahiyya,1141,0845Maqrizi.MusawwadatMawaciz.367,False
1,0692IbnCabdZahir.RawdaBahiyya,1141,0845Maqrizi.MusawwadatMawaciz.368,True
0,0300IbnKhurdadhbih,308,0930IbnIyas.NuzhatUmam.144,False
1,0257IbnCabdHakam.FutuhMisr,308,0930IbnIyas.NuzhatUmam.146,True
2,0596IbnWasifShah.MukhtasarCajaibDunya,308,0930IbnIyas.NuzhatUmam.146,True
0,0692IbnCabdZahir.RawdaBahiyya,984,0845Maqrizi.MusawwadatMawaciz.227,False
1,0630IbnAbiTayyi,984,0845Maqrizi.MusawwadatMawaciz.225,False
2,0692IbnCabdZahir.RawdaBahiyya,984,0845Maqrizi.MusawwadatMawaciz.227,True
0,0454Qudaci,86,0821Qalqashandi.SubhAcsha.908,False
1,0257IbnCabdHakam.FutuhMisr,86,0911Suyuti.HusnMuhadara.31,False
2,0257IbnCabdHakam.FutuhMisr,86,0911Suyuti.HusnMuhadara.32,False
3,0257IbnCabdHakam.FutuhMisr,86,0911Suyuti.HusnMuhadara.33,False
4,0454Qudaci,86,0821Qalqashandi.SubhAcsha.909,True
5,0257IbnCabdHakam.FutuhMisr,86,0911Suyuti.HusnMuhadara.32,True
6,0257IbnCabdHakam.FutuhMisr,86,0911Suyuti.HusnMuhadara.33,True
7,0257IbnCabdHakam.FutuhMisr,86,0911Suyuti.HusnMuhadara.34,True
0,0820IbnMutawwaj,1459,0911Suyuti.HusnMuhadara.677,False
0,0692IbnCabdZahir.RawdaBahiyya,1055,0845Maqrizi.MusawwadatMawaciz.310,False
1,0692IbnCabdZahir.RawdaBahiyya,1055,0845Maqrizi.MusawwadatMawaciz.310,True
2,0692IbnCabdZahir.RawdaBahiyya,1055,0845Maqrizi.MusawwadatMawaciz.311,True
0,0198SufyanIbnCuyayna,371,0487AbuCubaydBakri.MasalikWaMamalik.379,False
1,0257IbnCabdHakam.FutuhMisr,371,0911Suyuti.HusnMuhadara.112,False
2,0198SufyanIbnCuyayna,371,0487AbuCubaydBakri.MasalikWaMamalik.379,True
0,0454Qudaci,283,0626YaqutHamawi.MucjamBuldan.2943,False
1,0257IbnCabdHakam.FutuhMisr,283,0874IbnTaghribirdi.NujumZahira.26,False
2,0257IbnCabdHakam.FutuhMisr,283,0874IbnTaghribirdi.NujumZahira.27,False
3,0257IbnCabdHakam.FutuhMisr,283,0911Suyuti.HusnMuhadara.92,False
4,0257IbnCabdHakam.FutuhMisr,283,0911Suyuti.HusnMuhadara.93,False
5,0257IbnCabdHakam.FutuhMisr,283,0930IbnIyas.NuzhatUmam.133,False
6,0257IbnCabdHakam.FutuhMisr,283,0930IbnIyas.NuzhatUmam.134,False
7,0257IbnCabdHakam.FutuhMisr,283,0634AbuRabicHimyari.Iktifa.1007,True
8,0454Qudaci,283,0821Qalqashandi.SubhAcsha.896,True
9,0257IbnCabdHakam.FutuhMisr,283,0874IbnTaghribirdi.NujumZahira.27,True
10,0257IbnCabdHakam.FutuhMisr,283,0911Suyuti.HusnMuhadara.93,True
11,0257IbnCabdHakam.FutuhMisr,283,0930IbnIyas.NuzhatUmam.134,True
0,0257IbnCabdHakam.FutuhMisr,558,0911Suyuti.HusnMuhadara.22,False
1,0257IbnCabdHakam.FutuhMisr,558,0911Suyuti.HusnMuhadara.23,True
0,0257IbnCabdHakam.FutuhMisr,391,0930IbnIyas.NuzhatUmam.156,False
1,0350Balawi.SiratAhmadIbnTulun,391,0930IbnIyas.NuzhatUmam.156,False
0,0692IbnCabdZahir.RawdaBahiyya,139,0930IbnIyas.NuzhatUmam.78,True
0,0692IbnCabdZahir.RawdaBahiyya,1254,0845Maqrizi.MusawwadatMawaciz.398,False
0,0241IbnHanbal,1914,0764Safadi.WafiBiWafayat.5110,False
0,0257IbnCabdHakam.FutuhMisr,1704,0874IbnTaghribirdi.NujumZahira.54,False
1,0257IbnCabdHakam.FutuhMisr,1704,0911Suyuti.HusnMuhadara.104,False
2,0257IbnCabdHakam.FutuhMisr,1704,0911Suyuti.HusnMuhadara.106,False
3,0257IbnCabdHakam.FutuhMisr,1704,0874IbnTaghribirdi.NujumZahira.55,True
4,0257IbnCabdHakam.FutuhMisr,1704,0911Suyuti.HusnMuhadara.105,True
5,0257IbnCabdHakam.FutuhMisr,1704,0911Suyuti.HusnMuhadara.107,True
0,0350MuhammadKindi.WulatMisr,659,0626YaqutHamawi.MucjamBuldan.2386,False
1,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.978,False
2,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4137,False
3,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.71,False
4,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.87,False
5,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.978,True
6,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.979,True
7,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4137,True
8,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4138,True
9,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.72,True
10,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.88,True
0,0692IbnCabdZahir.RawdaBahiyya,1114,0845Maqrizi.MusawwadatMawaciz.188,False
1,0692IbnCabdZahir.RawdaBahiyya,1114,0845Maqrizi.MusawwadatMawaciz.188,True
0,Anonymous,237,0930IbnIyas.NuzhatUmam.115,True
0,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.362,False
1,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.363,False
2,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.307,True
3,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.363,True
0,Anonymous,241,0930IbnIyas.NuzhatUmam.115,False
0,0692IbnCabdZahir.RawdaBahiyya,970,0845Maqrizi.MusawwadatMawaciz.329,False
1,0420Musabbihi.AkhbarMisr,970,0845Maqrizi.MusawwadatMawaciz.330,False
2,0420Musabbihi.AkhbarMisr,970,0845Maqrizi.MusawwadatMawaciz.330,True
0,0257IbnCabdHakam.FutuhMisr,688,0874IbnTaghribirdi.NujumZahira.105,False
1,0257IbnCabdHakam.FutuhMisr,688,0874IbnTaghribirdi.NujumZahira.105,True
0,0630IbnAbiTayyi,933,0845Maqrizi.MusawwadatMawaciz.208,True
0,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.981,False
1,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.982,False
2,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4138,False
3,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4139,False
4,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.73,False
5,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.74,False
6,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.982,True
7,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.983,True
8,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4139,True
9,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4140,True
10,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.74,True
11,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.75,True
0,0257IbnCabdHakam.FutuhMisr,362,0930IbnIyas.BadaicZuhur.73,False
0,0257IbnCabdHakam.FutuhMisr,1674,0634AbuRabicHimyari.Iktifa.1008,False
1,0257IbnCabdHakam.FutuhMisr,1674,0658IbnAbbar.HullaSiyara.6,False
2,0454Qudaci,1674,0821Qalqashandi.SubhAcsha.919,False
3,0257IbnCabdHakam.FutuhMisr,1674,0874IbnTaghribirdi.NujumZahira.16,False
4,0257IbnCabdHakam.FutuhMisr,1674,0911Suyuti.HusnMuhadara.90,False
5,0257IbnCabdHakam.FutuhMisr,1674,0911Suyuti.HusnMuhadara.91,False
6,0820IbnMutawwaj,1674,0911Suyuti.HusnMuhadara.574,False
7,0454Qudaci,1674,0911Suyuti.HusnMuhadara.574,False
8,0257IbnCabdHakam.FutuhMisr,1674,0634AbuRabicHimyari.Iktifa.1009,True
9,0257IbnCabdHakam.FutuhMisr,1674,0658IbnAbbar.HullaSiyara.7,True
10,0257IbnCabdHakam.FutuhMisr,1674,0911Suyuti.HusnMuhadara.91,True
11,0257IbnCabdHakam.FutuhMisr,1674,0911Suyuti.HusnMuhadara.92,True
0,0257IbnCabdHakam.FutuhMisr,565,0930IbnIyas.NuzhatUmam.205,True
0,0596IbnWasifShah.MukhtasarCajaibDunya,532,0930IbnIyas.NuzhatUmam.197,False
0,0257IbnCabdHakam.FutuhMisr,160,0626YaqutHamawi.MucjamBuldan.1696,False
1,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.27,False
2,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.28,False
3,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.94,False
4,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.95,False
5,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.28,True
6,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.29,True
7,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.95,True
0,0692IbnCabdZahir.RawdaBahiyya,1080,0845Maqrizi.MusawwadatMawaciz.327,True
0,0257IbnCabdHakam.FutuhMisr,1435,0911Suyuti.HusnMuhadara.106,False
1,0257IbnCabdHakam.FutuhMisr,1435,0911Suyuti.HusnMuhadara.107,True
0,0257IbnCabdHakam.FutuhMisr,559,0911Suyuti.HusnMuhadara.23,False
1,0257IbnCabdHakam.FutuhMisr,559,0911Suyuti.HusnMuhadara.24,True
0,0692IbnCabdZahir.RawdaBahiyya,1037,0845Maqrizi.MusawwadatMawaciz.280,True
0,0692IbnCabdZahir.RawdaBahiyya,1167,0845Maqrizi.MusawwadatMawaciz.362,False
1,0692IbnCabdZahir.RawdaBahiyya,1167,0845Maqrizi.MusawwadatMawaciz.363,True
0,0257IbnCabdHakam.FutuhMisr,157,0930IbnIyas.NuzhatUmam.93,True
1,0596IbnWasifShah.MukhtasarCajaibDunya,157,0930IbnIyas.NuzhatUmam.93,True
0,0241IbnHanbal,247,0654SibtIbnJawzi.MiratZaman.48,True
1,0820IbnMutawwaj,247,0911Suyuti.HusnMuhadara.59,True
0,0596IbnWasifShah.MukhtasarCajaibDunya,537,0930IbnIyas.NuzhatUmam.199,True
0,0454Qudaci,725,0874IbnTaghribirdi.NujumZahira.558,False
0,Anonymous,240,0930IbnIyas.NuzhatUmam.115,False
0,0454Qudaci,209,0821Qalqashandi.Maathir.448,False
1,0454Qudaci,209,0821Qalqashandi.Maathir.449,True
0,0257IbnCabdHakam.FutuhMisr,329,0930IbnIyas.NuzhatUmam.146,False
1,0596IbnWasifShah.MukhtasarCajaibDunya,329,0930IbnIyas.NuzhatUmam.146,False
2,0257IbnCabdHakam.FutuhMisr,329,0930IbnIyas.NuzhatUmam.146,True
3,0257IbnCabdHakam.FutuhMisr,329,0930IbnIyas.NuzhatUmam.147,True
4,0596IbnWasifShah.MukhtasarCajaibDunya,329,0930IbnIyas.NuzhatUmam.146,True
0,0454Qudaci,30,0626YaqutHamawi.MucjamBuldan.2891,False
1,0257IbnCabdHakam.FutuhMisr,30,0874IbnTaghribirdi.NujumZahira.27,False
2,0454Qudaci,30,0626YaqutHamawi.MucjamBuldan.2891,True
3,0454Qudaci,30,0911Suyuti.AsmaBiqac.7,True
0,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.23,False
